summary,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
Michael's office becomes the victim of an odorous prank which subjects the office to his punishment.,1,disgust,0.9059842,0.030125245,0.9059842,0.023919567,0.001638569,0.021883292,0.014813892,0.001635184
"Jan comes into the Scranton Branch to give all the female employees a group seminar on women in the workplace. Upset that he is not allowed in on the proceedings, Michael takes all the men ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",5,sadness,0.80717313,0.025796674,0.013578771,0.029893393,0.018607324,0.06558188,0.80717313,0.039368767
"When Michael visits Dunder Mifflin corporate headquarters in New York on Valentine's Day, he and Jan are both in for a surprise. Meanwhile, back in Scranton, the office staff celebrates Valentine's Day grade school style.",6,surprise,0.54986143,0.006032219,0.001249246,0.001244185,0.34361473,0.08790254,0.010095644,0.54986143
Michael coaches pompous Dwight on the finer art of public speaking after being named as Salesman of the Year.,3,joy,0.7415766,0.010412334,0.017390888,0.001259943,0.7415766,0.21307407,0.006356198,0.009929994
"A routine office day is changed when children come to Dunder Mifflin for ""Take Your Daughter to Work Day."" Michael is surprised when he strikes up a friendship with the five-year old ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",6,surprise,0.91382724,0.008690169,0.001751836,0.008817201,0.027847245,0.026592478,0.012473833,0.91382724
"In celebration of his birthday, Michael makes a mandatory invite of the staff during the workday to go ice skating.",3,joy,0.8621113,0.006157072,0.004075859,0.00108076,0.8621113,0.07344168,0.007730245,0.04540302
Dwight plays the role of Volunteer Sheriff after finding half a joint in the Dunder Mifflin parking lot leading to an investigation. Pam gives Jim a play challenge which he tries to complete.,4,neutral,0.60428894,0.1271361,0.16851749,0.03182285,0.003460796,0.60428894,0.055027865,0.009745888
"When Michael takes over conflict resolution duties from HR, chaos ensues at Dunder Mifflin.",2,fear,0.8154076,0.10571293,0.026592195,0.8154076,0.002674125,0.03040861,0.015585922,0.003618649
The Dunder Mifflin crew holds a casino party at the warehouse and Michael has two dates.,4,neutral,0.5074269,0.007740727,0.008208409,0.002100333,0.39435387,0.5074269,0.028237058,0.05193276
"Michael apologizes to Oscar, after he finds out he's gay, for calling him a homosexual slur--but his apology outs Oscar to the entire office. And Jim decides to take a promotion at the Stamford office.",5,sadness,0.4794203,0.051498823,0.118963614,0.006625483,0.041888535,0.289727,0.4794203,0.011876298
"Michael and Dwight go to a convention in Philadelphia and run into Jim, and Michael becomes jealous of Jim's relationship with his new boss. Meanwhile, Pam gets ready for her first date since her engagement.",4,neutral,0.70910716,0.021714466,0.00926904,0.007641277,0.17604184,0.70910716,0.017877106,0.05834913
"Michael is in trouble once again as Jan busts him for declaring it's ""Movie Monday"" where everyone watches a movie and neglects work. Angela pushes Dwight to make a move on Michael's job while Pam and Jim find creative ways to waste time.",5,sadness,0.46543738,0.053712733,0.053250317,0.31913605,0.004358992,0.093151726,0.46543738,0.010952693
Michael takes on the role of office grief counselor when he learns that his old boss has died.,5,sadness,0.96112525,0.001434498,0.005449259,0.00265935,0.002026848,0.019913182,0.96112525,0.007391654
Dwight takes former temp Ryan to his beet farm to initiate Ryan to his new job at Dunder Mifflin.,4,neutral,0.9299904,0.00995655,0.027144654,0.008622178,0.006189746,0.9299904,0.007722232,0.01037421
"Michael encourages the entire Scranton branch to support Kelly and attend a local celebration of Diwali, the Hindu Festival of Lights. Meanwhile, Andy convinces Jim to turn a late night of work into a drinking game.",4,neutral,0.5832107,0.018981634,0.07821875,0.003079259,0.2852129,0.5832107,0.018258097,0.013038677
"When Jan tells Michael that the Scranton Branch will be shutting down, Michael strives to keep his staff's spirits up. Meanwhile, everyone privately begins to envision how their lives will change in the aftermath.",5,sadness,0.48676658,0.008967785,0.034439597,0.012599895,0.008860996,0.44148,0.48676658,0.006885156
Jan informs Michael that the Scanton branch of Dunder Mifflin will be merging with the Stamford Branch. Jim and Pam are reunited while the other employees of both branches must adjust to their new co-workers.,5,sadness,0.6645746,0.006027243,0.004176361,0.004862764,0.039764494,0.2159312,0.6645746,0.06466326
"Michael learns that one of the new employees at Dunder Mifflin Scranton has a criminal record. Meanwhile, Jim helps Andy make a move on Pam.",4,neutral,0.43792337,0.072800234,0.1325579,0.030523848,0.011838643,0.43792337,0.2897354,0.024620583
"Trouble among the members of the party planning committee results with Pam and Karen hosting a rival Christmas party, but Michael isn't interested in celebrating after being dumped by Carol.",5,sadness,0.8726993,0.022271514,0.04464004,0.017500412,0.006040203,0.03449207,0.8726993,0.002356478
"Michael isn't supposed to let anyone know that he and Jan went on vacation together in Jamaica, but he accidentally circulates a compromising photo of them to the office via e-mail.",6,surprise,0.49415818,0.033419788,0.019192025,0.004731081,0.006758925,0.37849337,0.06324662,0.49415818
"Dwight does a favor for Angela to keep her from getting in trouble. Andy finds out and uses it against him to get in tighter with Michael. Now Dwight must fess up, which will reveal his relationship with Angela, or risk getting fired.",2,fear,0.38285908,0.19111133,0.06143664,0.38285908,0.00475677,0.28935277,0.06514122,0.005342203
"Andy does the impossible--he makes everyone in the office miss Dwight, who is forced to take a job at Staples. Meanwhile, Oscar comes back to the office and Michael predictably throws a stereotypical Mexican party to celebrate.",4,neutral,0.3654276,0.12018843,0.088628896,0.003986886,0.09319778,0.3654276,0.30466577,0.02390458
"Michael asks Jim to get a male stripper for Phyllis's office bachelorette party, but he gets a Ben Franklin impersonator instead. Meanwhile, the men's bachelor party goes as planned until Michael becomes uncomfortable with the stripper.",1,disgust,0.8137138,0.017899413,0.8137138,0.02635015,0.003415308,0.07662716,0.053551868,0.008442274
"Michael exaggerates the importance of his small role in Phyllis's wedding and makes an ass out of himself, and Pam notices that Phyllis stole all of her wedding ideas from her original wedding plans.",0,anger,0.52504104,0.52504104,0.37262708,0.002864934,0.002410049,0.07196471,0.018339995,0.006752174
"Michael is a guest speaker for Ryan's business class, but they have a falling-out after Michael finds out that Ryan spoke negatively about Dunder-Mifflin. And back at the office, Dwight tries to kill a bat that he found in the ceiling.",1,disgust,0.5339008,0.21429287,0.5339008,0.018408373,0.004045227,0.114970244,0.09964679,0.014735729
"While Michael and Jan go to their first Dunder Mifflin outing as an official couple, the office workers left behind go out for happy hour. During happy hour, Roy finds out that Jim and Pam kissed at Casino Night.",3,joy,0.83096325,0.002228991,0.001696653,0.000646605,0.83096325,0.09460554,0.016386533,0.053472422
"Dwight saves Jim from an attack by Roy, but Dwight won't allow Jim to thank him for it. Meanwhile, Darryl asks Michael for a pay raise, and Michael discovers that he is woefully underpaid--so Michael goes to headquarters to ask for one himself.",0,anger,0.4338029,0.4338029,0.07971893,0.016701866,0.00302276,0.07697731,0.37681425,0.012961859
"Andy returns to the office after weeks of anger management training, determined to make a fresh start with all the Dunder-Mifflin employees. Meanwhile, it's safety training day in the office, and Michael and Dwight are on a mission to illuminate the dangers of the workplace.",4,neutral,0.6584505,0.22273985,0.010729256,0.038827367,0.046700697,0.6584505,0.019077152,0.003475264
"Michael tries to be proactive during a watermark crisis, but only makes the situation worse. Meanwhile, Angela has trouble being apologetic with customers, and Andy discovers a secret about his new girlfriend.",1,disgust,0.7217228,0.123206615,0.7217228,0.005683783,0.002553368,0.080029,0.06424364,0.00256084
"Phyllis gets flashed in the parking lot, and Dwight goes all out to secure the premises. Michael ostensibly takes the women in the office to the mall to comfort them, but he's really doing it to get advice about breaking up with Jan.",4,neutral,0.44194376,0.15563671,0.23973843,0.036996808,0.010285055,0.44194376,0.09373576,0.021663414
"Michael uses ""beach day"" at Dunder-Mifflin to find out which employee would be his most capable replacement, just in case he receives the promotion to the New York office that he's applied for.",4,neutral,0.9541063,0.00592657,0.003158193,0.002039547,0.006785769,0.9541063,0.003775891,0.024207788
"Michael appoints Dwight as regional manager, anticipating that he will receive the job at corporate. Jim and Karen also interview for the same position. And Michael gets back together with Jan after she gets a boob job.",4,neutral,0.7226862,0.008724805,0.002577889,0.008226334,0.17705621,0.7226862,0.007941987,0.07278663
"Michael accidentally runs over Meridith in the parking lot, and his guilt causes him to organize a 5-K run for her. Dwight and Angela have a falling-out after he kills her cat, and Jim and Pam's relationship is discovered.",4,neutral,0.48657176,0.17142701,0.058482796,0.009226638,0.017967045,0.48657176,0.22844186,0.027882952
"Michael feels threatened when Ryan returns to the Scranton office to share his ideas about the future of Dunder Mifflin. Jim and Pam's relationship is shared with the entire office, while Angela and Dwight's relationship is on the rocks.",2,fear,0.9928693,0.001855126,0.000572508,0.9928693,0.00057922,0.001353167,0.001960745,0.00080986
"The Dunder Mifflin Infinity website is launching and Michael is excited about going to the big launch party in New York while Angela plans a satellite party for the Scranton branch. ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",3,joy,0.773195,0.008214052,0.001111719,0.007366737,0.773195,0.11668522,0.023710905,0.06971633
"As Jan renovates the condo, Michael confronts his growing debt every way he can, which includes pressuring his employees for a loan. Pam and Jim spend a night out on Dwight's family beet farm, now a bed and breakfast.",0,anger,0.3739349,0.3739349,0.18174838,0.12827322,0.008487918,0.2796992,0.024780208,0.00307615
"Michael tries to make a local Dunder Mifflin commercial that is better than the one the professional ad agency made for them. Meanwhile, Andy tries to confide in Dwight about his new relationship with Angela.",4,neutral,0.77619386,0.010796436,0.029338319,0.001335776,0.1556453,0.77619386,0.014205492,0.012484749
"Michael and Dwight try to play a prank on Karen, who is now manager of the Utica branch, after she tries to steal Stanley from the Scranton office. Meanwhile, Pam, Toby, and Oscar start their own exclusive office book club.",4,neutral,0.7509918,0.05900456,0.020690538,0.021441549,0.0970525,0.7509918,0.014654374,0.03616463
"After Michael isn't invited to a camping trip with Ryan, he sets out to prove that he can brave it out in the wilderness by himself. Jim, who is in charge of the office while Michael is gone, tries to change the birthday party policy.",4,neutral,0.40450367,0.39051434,0.09711905,0.0685958,0.003452214,0.40450367,0.030196913,0.005618068
